data_source_id,process_data_month,geography_name,product_name,category_type_name,disease_state_name,brand_name,channel_name,outlet_name,campaign_name,cost,planned_impressions,planned_clicks,planned_ctr,historical_avg_ctr,historical_conversion_rate,budget_utilization,seasonality_index,audience_reach_score,engagement_expectation,roi_category
DS052,2025-01,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Instagram,Therapy Promotion,22875.0,575910.0,15200.0,0.026394723807720462,,0.020547352105384657,0.7065993573483529,1.092873831383625,0.6253653302807989,0.04798588380144686,Medium
DS172,2025-02,Brazil,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,Twitter,Early Diagnosis,18646.0,274137.0,20523.0,0.07486471675549758,0.05350164199136585,0.0253255411299799,0.807567082113135,0.818786386710022,0.5831416843780397,0.05428201698558223,High
DS197,2025-06,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,Instagram,Early Diagnosis,31172.0,585843.0,38817.0,0.06625915553212872,0.025459976428327327,0.04348315962812118,0.7748773585428974,1.1662054709167655,0.8607664305609528,0.04662428002047746,High
DS028,2025-10,India,Venetoclax,Oncology,Leukemia,Venclexta,Email,YouTube,Patient Support,38769.0,466366.0,36024.0,0.07724521619237798,0.030800102193696555,0.029350197677296512,0.7079644889568779,1.0159371115632774,0.5810069389457924,0.06049177961860261,High
DS020,2025-10,Canada,Elagolix,Women's Health,Endometriosis,Orilissa,Search,Facebook,Early Diagnosis,34058.0,116017.0,6659.0,0.057399953054299444,0.057938984696029566,0.02377534928176933,0.7406160644536876,0.9651174202427009,0.8524627748444765,0.04589716349608928,Low
DS176,2025-10,France,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Google,Disease Education,23350.0,74354.0,5141.0,0.06914613906045199,0.08395327031751834,0.03778785883417707,0.7088580548919851,1.0360922667476349,0.6804869484700133,0.01549492439959805,Low
DS110,2025-06,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Facebook,Therapy Promotion,45772.0,230553.0,14163.0,0.061433613946738436,0.06170405339308556,0.013468208474487344,0.9832683172015722,1.1033569655782727,0.8194746926671309,0.05554215073233099,Low
DS126,2025-02,Germany,Venetoclax,Oncology,Leukemia,Venclexta,Email,Twitter,Patient Support,49887.0,370197.0,29184.0,0.07883460801079929,0.09226910501088201,0.03586659676468654,0.8772700845827699,0.820638322663484,0.8349587322750196,0.01264992626260601,Medium
DS112,2025-03,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,LinkedIn,Disease Education,14806.0,419040.0,12920.0,0.030834520707640013,0.06543561844421036,0.04661953190352168,0.6135783914343195,1.078968106898736,0.6486745036862753,0.06546377172259182,High
DS199,2025-08,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,Google,Patient Support,39398.0,449953.0,29113.0,0.06470387288721322,0.024390609171717995,0.028205747401446248,,1.0578186602503288,0.8250836752216141,0.031881834967438356,High
DS023,2025-05,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,LinkedIn,Disease Education,40907.0,500348.0,12317.0,0.02461719209775255,0.07570310207025119,0.023594998550722647,0.8899067086115046,0.826142536319577,0.6576451689153051,0.04236947754252024,Low
DS172,2025-07,UK,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Email,Google,Patient Support,25317.0,319708.0,18400.0,0.05755348258622055,0.09087821985889498,0.03463452752729218,0.6931837899014535,0.8097603126226153,0.9350494369504649,0.011276164651023228,High
DS125,2025-04,UK,Venetoclax,Oncology,Leukemia,Venclexta,Display,Google,Disease Education,37788.0,491759.0,37351.0,0.07595539456551517,0.025602376459797682,0.010379417345139924,0.6210735343908914,0.8354173642454473,0.5187983866031305,0.03878687961139029,Low
DS180,2025-05,Brazil,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,Facebook,Patient Support,29895.0,453832.0,29996.0,0.0660964048318711,0.053421342573386696,0.02685428009108281,0.8950329206355565,0.8955108583073209,0.5552370565656973,0.03127732945844659,High
DS185,2025-07,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,Twitter,Therapy Promotion,44801.0,483816.0,17725.0,0.036635938741806415,0.09282712816460276,0.011804027088812927,0.6437870394716461,0.9566520562161425,0.5622187786484282,0.0673849418535655,Low
DS166,2025-08,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Google,Patient Support,55028.0,288506.0,15958.0,0.05531325373839473,0.09858644120640654,0.04536795912526012,0.8403193785768792,1.161489586870108,0.9945924549066795,0.054601169373617454,Low
DS104,2025-04,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Display,YouTube,Disease Education,58988.0,481413.0,27182.0,0.05646420769273154,0.06101508088132068,0.019226792468710348,0.6706112128022033,0.8881944836280702,0.5932191310721273,0.0567750684140052,Low
DS136,2025-06,Germany,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Google,Therapy Promotion,25876.0,515966.0,17016.0,0.03297944138219321,0.06146082933411137,0.03389096289721364,0.8100126003441073,0.904093347180611,0.7576239621573629,0.039471180452117595,High
DS070,2025-05,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Twitter,Patient Support,57319.0,57906.0,1937.0,0.03346643431019964,0.03790540918580985,0.03147897691573654,0.8371759739366813,1.0320344831351245,0.5457434186988774,0.06264765175782283,Low
DS081,2025-02,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,Instagram,Patient Support,53642.0,567083.0,27560.0,0.048600609699822106,0.023550133082658943,0.04408774133388031,0.614168947367418,0.9316205461479484,0.965794744159495,0.05411275927140717,High
DS190,2025-08,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Display,Facebook,Patient Support,43742.0,185044.0,4242.0,0.022927014900390386,0.06260820155206097,0.04848487890368199,0.6437875440217815,1.157791972387227,0.995737667572524,0.013691021574354104,Low
DS076,2025-04,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Display,Facebook,Disease Education,57327.0,576684.0,42899.0,0.0743908231666748,0.06570551535356593,0.03648448040426259,0.8175115631989597,1.1457971521229393,0.8669549594768509,0.0412756187308249,High
DS033,2025-05,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Twitter,Patient Support,29623.0,540042.0,38903.0,0.07203765205758814,0.07666903813720279,0.04348053313454688,0.8789885846677135,1.0720563087041202,0.8093056891075922,0.05516299837345848,High
DS164,2025-08,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,YouTube,Therapy Promotion,58874.0,124553.0,5969.0,0.04792820052619901,0.09032571841825053,0.010205806830188591,0.92797876696324,0.8914500646099695,0.9543506546346839,0.01006720668880657,Low
DS113,2025-06,USA,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,YouTube,Awareness Drive,58845.0,239004.0,12057.0,0.05044806402565017,0.020510869737346688,0.02148152532699651,0.8467707673502969,1.1924744712109694,0.8159067635083341,0.025588214863849587,Low
DS017,2025-07,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,Instagram,Patient Support,11007.0,252053.0,9326.0,0.037000576895934896,0.021474217499057396,0.02728963135570049,0.9360486010964875,0.9568604845780786,0.5897486617119168,0.05522193004303116,High
DS145,2025-05,India,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,LinkedIn,Therapy Promotion,23507.0,488755.0,11764.0,0.024070223546310315,0.044077085355745296,0.03832688354581126,0.6269402405875086,1.0328681840705094,0.6729415284764784,0.04725493106604863,High
DS156,2025-10,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Search,LinkedIn,Therapy Promotion,33821.0,480783.0,29117.0,0.06056313543120527,0.05567666456082572,0.0359029457360763,0.8377583436914181,0.9534449041622487,0.5328130722870065,0.05929077684444646,High
DS116,2025-08,UK,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Google,Disease Education,57182.0,339226.0,20692.0,0.060997722596390316,0.05567221651013987,0.020945066651266636,0.9988498000630844,0.9704725208943892,0.7256935121648378,0.019817429271500153,Medium
DS159,2025-01,Brazil,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Instagram,Patient Support,45612.0,388076.0,14709.0,0.037902465859399555,0.08719577317379776,0.04091291120067218,0.6920214732125736,0.8525340505637513,0.9340271612661464,0.06779419920640792,High
DS068,2025-02,USA,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,LinkedIn,Awareness Drive,43756.0,134248.4,7700.0,0.0745714706568691,0.0885888073673999,0.04858081889080834,0.9040376313752388,0.9769195049523641,0.6559759952475652,0.02924456442628765,High
DS041,2025-01,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Google,Awareness Drive,29982.0,288360.0,18136.0,0.06289544241213486,0.06502002290747061,0.02886129840410051,0.8172931223159833,0.8636982953117058,0.6018506246381371,0.0154698694243715,Medium
DS060,2025-05,Canada,Venetoclax,Oncology,Leukemia,Venclexta,Email,Facebook,Patient Support,18782.0,395114.0,27929.0,0.07068699368701326,,0.035048812865256615,0.652497951072955,0.8130104717965008,0.9604239239078434,0.04699901887124429,High
DS068,2025-10,Canada,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Email,Facebook,Disease Education,10526.0,380904.0,7646.0,0.020073910109985552,0.06786618120979415,0.03429225793050685,0.6990159822413501,1.0233650690332792,0.6127700712218678,0.019649528144691404,High
DS058,2025-03,UK,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,Facebook,Patient Support,45201.0,304346.0,24061.0,0.07906108444417423,0.03196645141340526,0.028583943865432407,0.87218265054373,0.9582180335519874,0.9873499259353449,0.05331325767561611,Medium
DS079,2025-10,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,YouTube,Awareness Drive,31804.0,114288.0,8818.0,0.07715891828232302,0.09262549223877121,0.03897141232505648,0.8996646556405132,0.8583688296140582,0.5513962022463328,0.04425427011064986,Medium
DS120,2025-05,Canada,Risankizumab,Immunology,Psoriasis,Skyrizi,Display,LinkedIn,Disease Education,56389.0,360931.0,14711.0,0.040760994058690374,0.08206437886343648,0.047649500169295464,0.6289665088585366,1.013696882390578,0.9412667429098001,0.014950512066425278,Medium
DS127,2025-08,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Social Media,YouTube,Early Diagnosis,57219.0,364470.0,10191.0,0.027962945242583623,0.06540326786092465,0.03757859876549063,0.9202346796436331,0.880060097697924,0.5837412911295349,0.016274070420064016,Low
DS155,2025-05,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,Twitter,Disease Education,48850.0,445141.0,24788.0,0.05568659824261617,0.06932836654899792,0.034517766994624235,0.7195343545349255,1.1740807261197839,0.9736752313155194,0.047518279612836875,High
DS151,2025-01,France,Elagolix,Women's Health,Endometriosis,Orilissa,Display,LinkedIn,Awareness Drive,23629.0,599114.0,29394.0,0.04906390685444244,0.07286560946394005,0.03212005810367834,0.838990345052772,1.1135330213675447,0.7404519157244924,0.012445246365548366,High
DS196,2025-03,Germany,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Google,Patient Support,46877.0,423706.0,26900.0,0.0634895935924435,0.0674622918648143,0.036011767434938155,0.791711571430515,1.0462968087768971,0.6645087189073311,0.03821095556179991,High
DS150,2025-07,Canada,Risankizumab,Immunology,Psoriasis,Skyrizi,Social Media,YouTube,Early Diagnosis,38380.0,314500.0,18719.0,0.05952246653005257,0.059855657316251115,0.03221454203750525,0.8876807113089056,0.8913818965325195,0.998166958028371,0.06848758972880699,High
DS105,2025-06,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Social Media,Instagram,Early Diagnosis,24025.0,357908.2,9149.0,0.033233667495339396,0.05347198309341222,0.018143131213689708,0.9361809625107734,0.8696773346313015,0.9803902757434885,0.034954441968816446,Low
DS106,2025-08,UK,Elagolix,Women's Health,Endometriosis,Orilissa,Email,LinkedIn,Awareness Drive,18595.0,491124.0,20016.0,0.040756099552817775,0.04968310103876822,0.049505982549442315,0.6160436765649929,1.1468125984489794,0.7893377042861967,0.03631692515137543,High
DS117,2025-02,UK,Venetoclax,Oncology,Leukemia,Venclexta,Display,Facebook,Therapy Promotion,41585.0,465231.0,26225.0,0.056371322813670285,,0.04171824378422526,0.8620037355328434,1.1968533265362689,0.6419272643043226,0.03154906177997389,High
DS132,2025-01,Canada,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,YouTube,Awareness Drive,58364.0,310116.0,19843.0,0.06398678134491685,,0.03863299858728354,0.9636130082662564,0.8718732435480968,0.6187716624619388,0.06828370564249837,High
DS049,2025-09,UK,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Twitter,Therapy Promotion,36916.0,226037.0,11197.0,0.049536671386882086,0.03977848595225417,0.04482999605090046,0.7781221020010662,1.0059269415718761,0.6796166846998828,0.04557705108609565,High
DS195,2025-01,USA,Venetoclax,Oncology,Leukemia,Venclexta,Search,Google,Therapy Promotion,45984.0,566123.0,20090.0,0.03548800596206765,0.07253893316330338,0.023007602568987796,0.9093892502746402,0.8523494642873399,0.9849105225392724,0.037227372483018356,High
DS179,2025-08,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,Twitter,Patient Support,54738.0,394333.0,15715.0,0.03985336177935032,0.05590220590651225,0.036775616058374455,0.6583026272979007,0.9797735340854951,0.7939421855551935,,Medium
DS080,2025-09,India,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Facebook,Patient Support,26959.0,564933.0,16980.0,0.030057152977299058,0.022933714154683437,0.03945608060262562,0.865521811048722,0.9898523502999256,0.9220852244845985,0.058340209177003194,High
DS030,2025-08,India,Elagolix,Women's Health,Endometriosis,Orilissa,Search,YouTube,Early Diagnosis,27774.0,510494.0,27305.0,0.05348841497563177,0.063192467160177,0.011367510637566327,0.9946771921428647,0.8491883234118507,0.6155654562138233,0.013101810234491619,Low
DS131,2025-05,Germany,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Instagram,Therapy Promotion,49030.0,444274.0,20939.0,0.047131941697006116,0.0947100014022324,0.02264624419907002,0.8028939234753569,0.8166291436201569,0.5741716004810444,0.06919780737753081,Low
DS142,2025-03,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,Facebook,Early Diagnosis,10125.0,196470.0,9289.0,0.04728439133803154,0.06124768228634002,0.02955386321027681,0.8667457030184418,0.8558605019025252,0.5149867949363389,,High
DS198,2025-07,UK,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Facebook,Early Diagnosis,11969.0,447686.0,13315.0,0.029742913679739254,0.035067926701248114,0.039233178994835055,0.6624655379168696,0.8938245173339315,0.9816734164101995,0.02531839148370591,High
DS186,2025-05,France,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Email,Instagram,Therapy Promotion,48006.0,196649.0,8349.0,0.04245780602838756,0.021401279268964978,0.019765891616894973,0.9323508765366821,1.1458435343820146,0.8842596822618956,0.016786589144594383,Low
DS138,2025-08,UK,Venetoclax,Oncology,Leukemia,Venclexta,Email,YouTube,Early Diagnosis,40659.0,151376.0,4986.0,0.03294050914386303,0.07271083761861258,0.025754576226166337,,0.8426372121231963,0.8289226523015181,0.06996482354624,Low
DS049,2025-04,Brazil,Risankizumab,Immunology,Psoriasis,Skyrizi,Search,YouTube,Awareness Drive,15704.0,572828.0,21378.0,0.03732113573183829,0.02872877054125998,0.03602046591166863,0.9060763458223139,1.1702699323522847,0.7190861732059939,0.06408253897530666,High
DS082,2025-08,Canada,Risankizumab,Immunology,Psoriasis,Skyrizi,Email,Twitter,Patient Support,43768.0,295014.0,13610.0,0.04613499888877598,0.08542673729400173,0.014808362214824337,0.8177956391843398,0.8023034641992487,0.6622929149501351,0.03198769209228387,Low
DS127,2025-01,USA,Cariprazine,Neuroscience,Schizophrenia,Vraylar,Display,Facebook,Therapy Promotion,19108.0,258786.0,11208.0,0.04331348607622074,0.055895489809802454,0.0195017652349731,0.749300716651736,0.8909078509052606,0.5365979618842218,0.04620691560288268,High
DS026,2025-09,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,YouTube,Patient Support,35537.0,544509.0,27239.0,0.05002671854784449,0.06338909319837907,0.04805914238663965,0.9388669445490296,1.165694606380588,0.9068831441597932,0.016535100510803886,High
DS020,2025-08,France,Venetoclax,Oncology,Leukemia,Venclexta,Display,LinkedIn,Therapy Promotion,26353.0,103551.0,5675.0,0.05481034215363993,0.06268820373815027,0.03431620371173778,0.9059533046168513,1.1251942954864373,0.8590615381132471,0.06733142175729609,Low
DS167,2025-02,France,Venetoclax,Oncology,Leukemia,Venclexta,Email,Google,Therapy Promotion,43174.0,109182.0,2650.0,0.024276816203309834,0.0963728024026646,0.03618772325725393,0.7520298035748821,0.878861650629151,0.7395916147218,0.02167349939111806,Low
DS139,2025-01,Brazil,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Search,Twitter,Early Diagnosis,16012.0,253502.0,13165.0,0.05193561280034241,0.06647456426102381,0.013585053566197686,0.8870543143634517,0.9599620827216625,0.9883626193312894,0.05939044093573962,Medium
DS059,2025-02,Germany,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Social Media,YouTube,Patient Support,44054.0,225211.0,6955.0,0.030886300861737617,0.062013070693364813,0.038361850468897306,0.6427507692378975,1.0269248878515613,0.6282813918506819,0.06777561251425479,Low
DS178,2025-05,India,Adalimumab,Immunology,Rheumatoid Arthritis,Humira,Display,Facebook,Early Diagnosis,44566.0,371333.0,19685.0,0.05301359252937571,0.023473002628385534,0.0353260550237609,0.9805613368826628,1.0406447280585325,0.9095944297133951,0.06305238780090447,High
DS092,2025-06,Germany,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Search,LinkedIn,Therapy Promotion,47384.0,571998.0,32408.0,0.056658859331059505,0.05288227758453638,0.043594452114668815,0.9600092493592045,0.9413685517210872,0.618435279487241,0.056831530914631716,High
DS145,2025-03,USA,Upadacitinib,Immunology,Psoriatic Arthritis,Rinvoq,Social Media,LinkedIn,Therapy Promotion,49575.0,499042.0,35467.0,0.07107045565116625,0.07371397356244916,0.04238119903073767,0.9066624540801624,0.8598815871827832,0.711972406456651,0.01917902804971376,High
